"run.Number","Pred.Strat","Prey.Start.Con","Pred.Start.Con","Detect.Black","Detect.White","Step","ticks","nearby","mapAware.table","Hour.Map","Black.Table","White.Table","DomainOverlap","Domain.Prey","hour0","hour1","hour2","hour3","hour4","hour5","hour6","hour7","hour8","hour9","hour10","hour11","hour12","hour13","hour14","hour15","hour16","hour17","hour18","hour19","hour20","hour21","hour22","hour23","ihour0","ihour1","ihour2","ihour3","ihour4","ihour5","ihour6","ihour7","ihour8","ihour9","ihour10","ihour11","ihour12","ihour13","ihour14","ihour15","ihour16","ihour17","ihour18","ihour19","ihour20","ihour21","ihour22","ihour23"
493,"Sit-and-Pursue","Small","Small",0.9,0.2,87599,87600,"131","[[0 8] [1 2] [2 2] [3 11] [4 28] [5 11] [6 2] [7 8] [8 2] [9 6] [10 4] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 129] [1 28] [2 19] [3 132] [4 302] [5 170] [6 39] [7 111] [8 18] [9 88] [10 60] [11 26] [12 3554] [13 3562] [14 3556] [15 3569] [16 3535] [17 3547] [18 3561] [19 3552] [20 3563] [21 3556] [22 3561] [23 3562]]",795,43005,43800,0,129,28,19,132,302,170,39,111,18,88,60,26,3554,3562,3556,3569,3535,3547,3561,3552,3563,3556,3561,3562,8,2,2,11,28,11,2,8,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
511,"Sit-and-Pursue","Small","Large",0.9,0.2,16208,16208,"182","[[0 13] [1 17] [2 13] [3 5] [4 14] [5 12] [6 14] [7 11] [8 16] [9 13] [10 17] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 347] [1 362] [2 310] [3 84] [4 341] [5 360] [6 366] [7 388] [8 351] [9 368] [10 363] [11 49] [12 372] [13 382] [14 386] [15 367] [16 343] [17 366] [18 388] [19 334] [20 370] [21 347] [22 380] [23 380]]",648,7456,8104,0,347,362,310,84,341,360,366,388,351,368,363,49,372,382,386,367,343,366,388,334,370,347,380,380,13,17,13,5,14,12,14,11,16,13,17,2,0,0,0,0,0,0,0,0,0,0,0,0
510,"Sit-and-Pursue","Small","Large",0.9,0.2,30313,30313,"248","[[0 20] [1 13] [2 2] [3 27] [4 5] [5 17] [6 30] [7 19] [8 11] [9 15] [10 20] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 817] [1 379] [2 84] [3 613] [4 37] [5 523] [6 800] [7 533] [8 372] [9 567] [10 633] [11 319] [12 797] [13 771] [14 786] [15 787] [16 812] [17 785] [18 812] [19 777] [20 785] [21 788] [22 789] [23 791]]",832,14325,15157,0,817,379,84,613,37,523,800,533,372,567,633,319,797,771,786,787,812,785,812,777,785,788,789,791,20,13,2,27,5,17,30,19,11,15,20,6,0,0,0,0,0,0,0,0,0,0,0,0
512,"Sit-and-Pursue","Small","Large",0.9,0.2,16467,16467,"157","[[0 18] [1 2] [2 9] [3 2] [4 18] [5 18] [6 11] [7 13] [8 13] [9 4] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 419] [1 20] [2 456] [3 17] [4 423] [5 462] [6 422] [7 234] [8 266] [9 72] [10 42] [11 26] [12 450] [13 460] [14 449] [15 433] [16 481] [17 427] [18 466] [19 437] [20 451] [21 451] [22 432] [23 438]]",1575,6659,8234,0,419,20,456,17,423,462,422,234,266,72,42,26,450,460,449,433,481,427,466,437,451,451,432,438,18,2,9,2,18,18,11,13,13,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
513,"Sit-and-Pursue","Small","Large",0.9,0.2,6420,6420,"92","[[0 6] [1 8] [2 6] [3 2] [4 6] [5 8] [6 5] [7 4] [8 3] [9 6] [10 5] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 134] [1 143] [2 134] [3 19] [4 142] [5 143] [6 149] [7 135] [8 162] [9 149] [10 123] [11 131] [12 148] [13 138] [14 149] [15 138] [16 150] [17 130] [18 126] [19 145] [20 125] [21 131] [22 133] [23 132]]",594,2615,3209,0,134,143,134,19,142,143,149,135,162,149,123,131,148,138,149,138,150,130,126,145,125,131,133,132,6,8,6,2,6,8,5,4,3,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
499,"Sit-and-Pursue","Small","Small",0.9,0.2,87599,87600,"120","[[0 16] [1 9] [2 5] [3 2] [4 3] [5 2] [6 10] [7 7] [8 16] [9 8] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 269] [1 118] [2 64] [3 25] [4 17] [5 13] [6 171] [7 106] [8 176] [9 197] [10 16] [11 181] [12 3540] [13 3548] [14 3544] [15 3537] [16 3538] [17 3542] [18 3523] [19 3535] [20 3522] [21 3534] [22 3538] [23 3546]]",32064,11736,43800,0,269,118,64,25,17,13,171,106,176,197,16,181,3540,3548,3544,3537,3538,3542,3523,3535,3522,3534,3538,3546,16,9,5,2,3,2,10,7,16,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0
516,"Sit-and-Pursue","Small","Large",0.9,0.2,6755,6755,"79","[[0 8] [1 5] [2 7] [3 2] [4 4] [5 4] [6 8] [7 4] [8 7] [9 2] [10 5] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 161] [1 176] [2 184] [3 14] [4 177] [5 63] [6 101] [7 99] [8 114] [9 28] [10 177] [11 23] [12 183] [13 173] [14 177] [15 158] [16 163] [17 171] [18 176] [19 167] [20 167] [21 184] [22 174] [23 165]]",935,2440,3375,0,161,176,184,14,177,63,101,99,114,28,177,23,183,173,177,158,163,171,176,167,167,184,174,165,8,5,7,2,4,4,8,4,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
518,"Sit-and-Pursue","Small","Large",0.9,0.2,300,300,"4","[[0 1] [1 1] [2 1] [3 0] [4 0] [5 0] [6 0] [7 0] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 8] [1 7] [2 10] [3 6] [4 5] [5 6] [6 5] [7 7] [8 8] [9 8] [10 7] [11 4] [12 9] [13 6] [14 8] [15 3] [16 5] [17 7] [18 5] [19 5] [20 3] [21 5] [22 7] [23 7]]",65,86,151,0,8,7,10,6,5,6,5,7,8,8,7,4,9,6,8,3,5,7,5,5,3,5,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,"Sit-and-Pursue","Small","Large",0.9,0.2,2593,2593,"23","[[0 2] [1 0] [2 1] [3 1] [4 1] [5 2] [6 2] [7 0] [8 1] [9 0] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 53] [1 56] [2 51] [3 52] [4 53] [5 15] [6 63] [7 56] [8 58] [9 54] [10 54] [11 53] [12 56] [13 61] [14 57] [15 47] [16 57] [17 56] [18 56] [19 64] [20 51] [21 62] [22 56] [23 56]]",484,813,1297,0,53,56,51,52,53,15,63,56,58,54,54,53,56,61,57,47,57,56,56,64,51,62,56,56,2,0,1,1,1,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
514,"Sit-and-Pursue","Small","Large",0.9,0.2,16851,16851,"129","[[0 9] [1 2] [2 12] [3 2] [4 15] [5 2] [6 10] [7 7] [8 4] [9 2] [10 17] [11 8] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 284] [1 36] [2 484] [3 25] [4 454] [5 52] [6 251] [7 251] [8 190] [9 32] [10 479] [11 181] [12 475] [13 473] [14 478] [15 471] [16 492] [17 484] [18 472] [19 470] [20 458] [21 489] [22 472] [23 472]]",1310,7115,8425,0,284,36,484,25,454,52,251,251,190,32,479,181,475,473,478,471,492,484,472,470,458,489,472,472,9,2,12,2,15,2,10,7,4,2,17,8,0,0,0,0,0,0,0,0,0,0,0,0
521,"Sit-and-Pursue","Small","Large",0.9,0.2,1160,1160,"19","[[0 2] [1 0] [2 0] [3 1] [4 1] [5 1] [6 1] [7 1] [8 1] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 20] [1 21] [2 23] [3 25] [4 24] [5 27] [6 30] [7 21] [8 24] [9 31] [10 26] [11 19] [12 22] [13 24] [14 23] [15 17] [16 25] [17 26] [18 24] [19 22] [20 26] [21 25] [22 28] [23 26]]",272,307,579,0,20,21,23,25,24,27,30,21,24,31,26,19,22,24,23,17,25,26,24,22,26,25,28,26,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,"Sit-and-Pursue","Small","Large",0.9,0.2,10284,10284,"88","[[0 2] [1 3] [2 2] [3 2] [4 2] [5 2] [6 1] [7 4] [8 2] [9 6] [10 13] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 159] [1 101] [2 191] [3 139] [4 73] [5 200] [6 241] [7 130] [8 124] [9 263] [10 264] [11 250] [12 247] [13 240] [14 248] [15 233] [16 241] [17 250] [18 254] [19 245] [20 260] [21 267] [22 267] [23 251]]",2579,2559,5138,0,159,101,191,139,73,200,241,130,124,263,264,250,247,240,248,233,241,250,254,245,260,267,267,251,2,3,2,2,2,2,1,4,2,6,13,3,0,0,0,0,0,0,0,0,0,0,0,0
523,"Sit-and-Pursue","Small","Large",0.9,0.2,463,463,"8","[[0 1] [1 0] [2 0] [3 0] [4 0] [5 0] [6 0] [7 0] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 7] [1 10] [2 12] [3 11] [4 11] [5 9] [6 10] [7 9] [8 11] [9 6] [10 7] [11 7] [12 9] [13 7] [14 8] [15 12] [16 12] [17 10] [18 10] [19 6] [20 12] [21 14] [22 12] [23 9]]",118,113,231,0,7,10,12,11,11,9,10,9,11,6,7,7,9,7,8,12,12,10,10,6,12,14,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,"Sit-and-Pursue","Small","Large",0.9,0.2,12081,12081,"137","[[0 10] [1 9] [2 2] [3 5] [4 4] [5 4] [6 11] [7 10] [8 13] [9 10] [10 16] [11 8] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 253] [1 287] [2 10] [3 174] [4 110] [5 167] [6 277] [7 274] [8 300] [9 273] [10 279] [11 292] [12 258] [13 278] [14 278] [15 287] [16 289] [17 290] [18 278] [19 275] [20 285] [21 271] [22 288] [23 267]]",743,5297,6040,0,253,287,10,174,110,167,277,274,300,273,279,292,258,278,278,287,289,290,278,275,285,271,288,267,10,9,2,5,4,4,11,10,13,10,16,8,0,0,0,0,0,0,0,0,0,0,0,0
524,"Sit-and-Pursue","Small","Large",0.9,0.2,1762,1762,"23","[[0 1] [1 2] [2 2] [3 1] [4 1] [5 0] [6 0] [7 0] [8 0] [9 0] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 38] [1 31] [2 26] [3 28] [4 52] [5 42] [6 38] [7 44] [8 41] [9 43] [10 36] [11 35] [12 35] [13 34] [14 31] [15 26] [16 39] [17 39] [18 37] [19 38] [20 35] [21 47] [22 39] [23 26]]",501,379,880,0,38,31,26,28,52,42,38,44,41,43,36,35,35,34,31,26,39,39,37,38,35,47,39,26,1,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
515,"Sit-and-Pursue","Small","Large",0.9,0.2,33032,33032,"317","[[0 5] [1 4] [2 31] [3 24] [4 30] [5 21] [6 30] [7 36] [8 7] [9 17] [10 3] [11 25] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 181] [1 123] [2 833] [3 604] [4 867] [5 578] [6 848] [7 827] [8 144] [9 463] [10 104] [11 863] [12 861] [13 867] [14 833] [15 840] [16 871] [17 842] [18 832] [19 804] [20 831] [21 838] [22 857] [23 804]]",1107,15408,16515,0,181,123,833,604,867,578,848,827,144,463,104,863,861,867,833,840,871,842,832,804,831,838,857,804,5,4,31,24,30,21,30,36,7,17,3,25,0,0,0,0,0,0,0,0,0,0,0,0
526,"Sit-and-Pursue","Small","Large",0.9,0.2,18461,18461,"167","[[0 2] [1 11] [2 4] [3 16] [4 14] [5 18] [6 4] [7 13] [8 17] [9 2] [10 5] [11 7] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 39] [1 351] [2 187] [3 499] [4 477] [5 459] [6 122] [7 481] [8 480] [9 108] [10 131] [11 156] [12 479] [13 471] [14 479] [15 476] [16 494] [17 468] [18 488] [19 483] [20 463] [21 475] [22 488] [23 476]]",1135,8095,9230,0,39,351,187,499,477,459,122,481,480,108,131,156,479,471,479,476,494,468,488,483,463,475,488,476,2,11,4,16,14,18,4,13,17,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0
522,"Sit-and-Pursue","Small","Large",0.9,0.2,29979,29979,"211","[[0 32] [1 17] [2 23] [3 16] [4 4] [5 2] [6 2] [7 19] [8 11] [9 20] [10 2] [11 7] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 851] [1 721] [2 841] [3 642] [4 80] [5 49] [6 49] [7 759] [8 229] [9 484] [10 114] [11 235] [12 829] [13 852] [14 829] [15 839] [16 829] [17 815] [18 835] [19 832] [20 801] [21 836] [22 816] [23 822]]",1346,13643,14989,0,851,721,841,642,80,49,49,759,229,484,114,235,829,852,829,839,829,815,835,832,801,836,816,822,32,17,23,16,4,2,2,19,11,20,2,7,0,0,0,0,0,0,0,0,0,0,0,0
529,"Sit-and-Pursue","Small","Large",0.9,0.2,7547,7547,"62","[[0 2] [1 2] [2 2] [3 6] [4 5] [5 3] [6 4] [7 2] [8 3] [9 5] [10 4] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 175] [1 81] [2 28] [3 182] [4 200] [5 166] [6 179] [7 81] [8 56] [9 185] [10 185] [11 176] [12 166] [13 184] [14 176] [15 179] [16 167] [17 163] [18 178] [19 163] [20 179] [21 177] [22 184] [23 162]]",1192,2580,3772,0,175,81,28,182,200,166,179,81,56,185,185,176,166,184,176,179,167,163,178,163,179,177,184,162,2,2,2,6,5,3,4,2,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
530,"Sit-and-Pursue","Small","Large",0.9,0.2,2236,2236,"32","[[0 2] [1 3] [2 2] [3 3] [4 2] [5 2] [6 1] [7 2] [8 2] [9 2] [10 3] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 45] [1 53] [2 52] [3 50] [4 39] [5 43] [6 49] [7 40] [8 42] [9 46] [10 44] [11 48] [12 52] [13 46] [14 47] [15 48] [16 45] [17 40] [18 55] [19 45] [20 42] [21 54] [22 39] [23 54]]",414,704,1118,0,45,53,52,50,39,43,49,40,42,46,44,48,52,46,47,48,45,40,55,45,42,54,39,54,2,3,2,3,2,2,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
531,"Sit-and-Pursue","Small","Large",0.9,0.2,2289,2289,"24","[[0 1] [1 0] [2 1] [3 1] [4 2] [5 0] [6 0] [7 0] [8 0] [9 3] [10 1] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 53] [1 47] [2 48] [3 40] [4 53] [5 42] [6 36] [7 49] [8 46] [9 52] [10 53] [11 58] [12 48] [13 39] [14 51] [15 49] [16 48] [17 45] [18 46] [19 47] [20 55] [21 45] [22 41] [23 54]]",483,662,1145,0,53,47,48,40,53,42,36,49,46,52,53,58,48,39,51,49,48,45,46,47,55,45,41,54,1,0,1,1,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
527,"Sit-and-Pursue","Small","Large",0.9,0.2,20432,20432,"159","[[0 2] [1 5] [2 17] [3 7] [4 13] [5 10] [6 8] [7 12] [8 5] [9 15] [10 5] [11 8] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 184] [1 210] [2 483] [3 285] [4 508] [5 504] [6 218] [7 527] [8 263] [9 520] [10 140] [11 221] [12 532] [13 495] [14 497] [15 501] [16 517] [17 516] [18 529] [19 499] [20 508] [21 508] [22 531] [23 518]]",1420,8794,10214,0,184,210,483,285,508,504,218,527,263,520,140,221,532,495,497,501,517,516,529,499,508,508,531,518,2,5,17,7,13,10,8,12,5,15,5,8,0,0,0,0,0,0,0,0,0,0,0,0
532,"Sit-and-Pursue","Small","Large",0.9,0.2,12968,12968,"99","[[0 2] [1 2] [2 2] [3 10] [4 11] [5 8] [6 9] [7 6] [8 4] [9 5] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 177] [1 87] [2 127] [3 336] [4 339] [5 322] [6 323] [7 330] [8 340] [9 142] [10 34] [11 53] [12 320] [13 313] [14 322] [15 348] [16 320] [17 318] [18 333] [19 311] [20 322] [21 318] [22 308] [23 340]]",1304,5179,6483,0,177,87,127,336,339,322,323,330,340,142,34,53,320,313,322,348,320,318,333,311,322,318,308,340,2,2,2,10,11,8,9,6,4,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
534,"Sit-and-Pursue","Small","Large",0.9,0.2,602,602,"15","[[0 1] [1 2] [2 1] [3 1] [4 1] [5 1] [6 1] [7 1] [8 0] [9 2] [10 0] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 13] [1 11] [2 10] [3 14] [4 13] [5 16] [6 12] [7 14] [8 10] [9 14] [10 13] [11 12] [12 10] [13 10] [14 11] [15 12] [16 11] [17 14] [18 7] [19 10] [20 17] [21 19] [22 12] [23 16]]",98,203,301,0,13,11,10,14,13,16,12,14,10,14,13,12,10,10,11,12,11,14,7,10,17,19,12,16,1,2,1,1,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
535,"Sit-and-Pursue","Small","Large",0.9,0.2,8764,8764,"88","[[0 6] [1 7] [2 3] [3 5] [4 11] [5 5] [6 3] [7 2] [8 2] [9 10] [10 2] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 140] [1 218] [2 32] [3 202] [4 213] [5 200] [6 223] [7 38] [8 84] [9 186] [10 154] [11 166] [12 208] [13 214] [14 202] [15 202] [16 211] [17 222] [18 219] [19 206] [20 204] [21 216] [22 217] [23 205]]",1189,3193,4382,0,140,218,32,202,213,200,223,38,84,186,154,166,208,214,202,202,211,222,219,206,204,216,217,205,6,7,3,5,11,5,3,2,2,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0
536,"Sit-and-Pursue","Small","Large",0.9,0.2,11796,11796,"102","[[0 4] [1 8] [2 10] [3 16] [4 5] [5 2] [6 2] [7 4] [8 5] [9 3] [10 12] [11 9] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 276] [1 294] [2 285] [3 293] [4 93] [5 84] [6 13] [7 265] [8 271] [9 52] [10 256] [11 282] [12 291] [13 264] [14 283] [15 291] [16 294] [17 285] [18 278] [19 284] [20 284] [21 292] [22 294] [23 291]]",1213,4682,5895,0,276,294,285,293,93,84,13,265,271,52,256,282,291,264,283,291,294,285,278,284,284,292,294,291,4,8,10,16,5,2,2,4,5,3,12,9,0,0,0,0,0,0,0,0,0,0,0,0
525,"Sit-and-Pursue","Small","Large",0.9,0.2,87599,87600,"144","[[0 22] [1 9] [2 15] [3 2] [4 10] [5 8] [6 5] [7 2] [8 5] [9 7] [10 12] [11 14] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 455] [1 205] [2 269] [3 36] [4 184] [5 246] [6 39] [7 132] [8 139] [9 257] [10 283] [11 405] [12 3414] [13 3435] [14 3445] [15 3442] [16 3433] [17 3419] [18 3435] [19 3432] [20 3433] [21 3414] [22 3430] [23 3418]]",18655,25145,43800,0,455,205,269,36,184,246,39,132,139,257,283,405,3414,3435,3445,3442,3433,3419,3435,3432,3433,3414,3430,3418,22,9,15,2,10,8,5,2,5,7,12,14,0,0,0,0,0,0,0,0,0,0,0,0
538,"Sit-and-Pursue","Small","Large",0.9,0.2,3297,3297,"18","[[0 0] [1 0] [2 2] [3 1] [4 0] [5 0] [6 1] [7 1] [8 2] [9 3] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 62] [1 66] [2 82] [3 66] [4 63] [5 66] [6 65] [7 57] [8 68] [9 71] [10 71] [11 73] [12 67] [13 63] [14 78] [15 80] [16 69] [17 77] [18 74] [19 59] [20 55] [21 69] [22 71] [23 76]]",759,889,1648,0,62,66,82,66,63,66,65,57,68,71,71,73,67,63,78,80,69,77,74,59,55,69,71,76,0,0,2,1,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,"Sit-and-Pursue","Small","Large",0.9,0.2,9660,9660,"95","[[0 9] [1 4] [2 2] [3 4] [4 2] [5 6] [6 4] [7 2] [8 3] [9 11] [10 7] [11 8] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 240] [1 91] [2 89] [3 112] [4 27] [5 238] [6 100] [7 70] [8 149] [9 253] [10 229] [11 233] [12 263] [13 255] [14 251] [15 253] [16 255] [17 241] [18 253] [19 248] [20 232] [21 254] [22 257] [23 235]]",1443,3385,4828,0,240,91,89,112,27,238,100,70,149,253,229,233,263,255,251,253,255,241,253,248,232,254,257,235,9,4,2,4,2,6,4,2,3,11,7,8,0,0,0,0,0,0,0,0,0,0,0,0
528,"Sit-and-Pursue","Small","Large",0.9,0.2,87599,87600,"105","[[0 2] [1 9] [2 2] [3 3] [4 18] [5 4] [6 2] [7 2] [8 2] [9 9] [10 15] [11 10] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 136] [1 279] [2 15] [3 92] [4 509] [5 103] [6 34] [7 37] [8 65] [9 342] [10 376] [11 328] [12 3474] [13 3468] [14 3429] [15 3451] [16 3464] [17 3460] [18 3463] [19 3462] [20 3465] [21 3423] [22 3465] [23 3460]]",1122,42678,43800,0,136,279,15,92,509,103,34,37,65,342,376,328,3474,3468,3429,3451,3464,3460,3463,3462,3465,3423,3465,3460,2,9,2,3,18,4,2,2,2,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0
541,"Sit-and-Pursue","Small","Large",0.9,0.2,243,243,"3","[[0 0] [1 0] [2 0] [3 0] [4 0] [5 0] [6 0] [7 1] [8 1] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 8] [1 6] [2 9] [3 6] [4 6] [5 1] [6 5] [7 4] [8 5] [9 4] [10 3] [11 7] [12 5] [13 3] [14 5] [15 8] [16 2] [17 4] [18 5] [19 5] [20 5] [21 6] [22 4] [23 7]]",52,71,123,0,8,6,9,6,6,1,5,4,5,4,3,7,5,3,5,8,2,4,5,5,5,6,4,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,"Sit-and-Pursue","Small","Large",0.9,0.2,4780,4780,"36","[[0 1] [1 0] [2 4] [3 1] [4 2] [5 0] [6 5] [7 4] [8 2] [9 1] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 104] [1 108] [2 107] [3 93] [4 93] [5 106] [6 104] [7 33] [8 104] [9 94] [10 99] [11 114] [12 104] [13 109] [14 89] [15 105] [16 112] [17 98] [18 101] [19 107] [20 94] [21 107] [22 102] [23 104]]",905,1486,2391,0,104,108,107,93,93,106,104,33,104,94,99,114,104,109,89,105,112,98,101,107,94,107,102,104,1,0,4,1,2,0,5,4,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
540,"Sit-and-Pursue","Small","Large",0.9,0.2,10303,10303,"102","[[0 7] [1 6] [2 2] [3 2] [4 4] [5 13] [6 15] [7 10] [8 7] [9 6] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 241] [1 246] [2 32] [3 33] [4 131] [5 258] [6 265] [7 265] [8 262] [9 262] [10 101] [11 41] [12 257] [13 253] [14 261] [15 247] [16 248] [17 243] [18 261] [19 237] [20 260] [21 247] [22 245] [23 254]]",1440,3710,5150,0,241,246,32,33,131,258,265,265,262,262,101,41,257,253,261,247,248,243,261,237,260,247,245,254,7,6,2,2,4,13,15,10,7,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
543,"Sit-and-Pursue","Small","Large",0.9,0.2,658,658,"13","[[0 2] [1 2] [2 1] [3 0] [4 1] [5 1] [6 0] [7 0] [8 1] [9 2] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 15] [1 16] [2 13] [3 12] [4 12] [5 12] [6 12] [7 15] [8 12] [9 16] [10 10] [11 12] [12 18] [13 14] [14 13] [15 14] [16 18] [17 15] [18 13] [19 14] [20 15] [21 16] [22 8] [23 15]]",122,208,330,0,15,16,13,12,12,12,12,15,12,16,10,12,18,14,13,14,18,15,13,14,15,16,8,15,2,2,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
