"BehaviorSpace results (NetLogo 6.2.1)"
"YEAR_MODELS_8x12_death_Space_Time_EVENHabitat_Nov19Final.nlogo"
"YEAR5_MODELS"
"11/30/2021 16:45:23:087 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","7","0","11"
"[run number]","Predator-Strategy","Prey-Starting-Condition","Predator-Starting-Condition","Detection-prob-black","Detection-prob-white","[step]","ticks","[nearby] of preys","mapAware-table [1] of one-of patches","hour-map-prey [1]","[p-black] of one-of preys","[p-white] of one-of preys","[domain-overlap] of one-of preys","[domain-prey] of one-of preys"
"46","Sit-and-Wait","Small","Small","0.55","0.55","4398","4398","[59]","[[0 3] [1 4] [2 2] [3 3] [4 5] [5 5] [6 2] [7 2] [8 1] [9 2] [10 1] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 76] [1 39] [2 105] [3 35] [4 20] [5 17] [6 67] [7 102] [8 104] [9 109] [10 113] [11 74] [12 115] [13 125] [14 118] [15 114] [16 100] [17 101] [18 113] [19 106] [20 112] [21 116] [22 107] [23 108]]","962","1234","2196","0"
"44","Sit-and-Wait","Small","Small","0.55","0.55","13517","13517","[104]","[[0 5] [1 8] [2 7] [3 5] [4 6] [5 6] [6 6] [7 3] [8 7] [9 2] [10 3] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 163] [1 61] [2 15] [3 88] [4 151] [5 156] [6 94] [7 334] [8 53] [9 372] [10 335] [11 358] [12 390] [13 369] [14 387] [15 380] [16 382] [17 383] [18 359] [19 393] [20 375] [21 393] [22 384] [23 381]]","4133","2623","6756","0"
"48","Sit-and-Wait","Small","Small","0.55","0.55","8649","8649","[77]","[[0 3] [1 4] [2 5] [3 4] [4 5] [5 3] [6 5] [7 4] [8 4] [9 3] [10 3] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 77] [1 44] [2 63] [3 133] [4 107] [5 153] [6 260] [7 71] [8 73] [9 266] [10 21] [11 14] [12 251] [13 263] [14 254] [15 247] [16 239] [17 246] [18 246] [19 253] [20 258] [21 262] [22 261] [23 258]]","2449","1871","4320","0"
"47","Sit-and-Wait","Small","Small","0.55","0.55","15436","15436","[116]","[[0 10] [1 5] [2 6] [3 8] [4 5] [5 3] [6 5] [7 9] [8 8] [9 1] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 51] [1 155] [2 298] [3 61] [4 148] [5 441] [6 331] [7 27] [8 102] [9 411] [10 367] [11 395] [12 415] [13 417] [14 401] [15 412] [16 418] [17 422] [18 381] [19 402] [20 425] [21 408] [22 408] [23 420]]","3245","4471","7716","0"
"50","Sit-and-Wait","Small","Small","0.55","0.55","4569","4569","[31]","[[0 1] [1 4] [2 2] [3 0] [4 1] [5 2] [6 2] [7 1] [8 2] [9 0] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 92] [1 100] [2 100] [3 98] [4 105] [5 71] [6 109] [7 97] [8 28] [9 104] [10 98] [11 103] [12 94] [13 107] [14 101] [15 99] [16 100] [17 76] [18 106] [19 97] [20 88] [21 106] [22 99] [23 107]]","1411","874","2285","0"
"52","Sit-and-Wait","Small","Small","0.55","0.55","3125","3125","[23]","[[0 0] [1 2] [2 4] [3 0] [4 2] [5 2] [6 0] [7 1] [8 0] [9 0] [10 0] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 58] [1 72] [2 38] [3 69] [4 58] [5 48] [6 70] [7 60] [8 61] [9 66] [10 71] [11 72] [12 73] [13 72] [14 65] [15 71] [16 74] [17 60] [18 68] [19 71] [20 76] [21 59] [22 67] [23 63]]","818","744","1562","0"
"53","Sit-and-Wait","Small","Small","0.55","0.55","6435","6435","[45]","[[0 3] [1 5] [2 2] [3 3] [4 2] [5 1] [6 1] [7 3] [8 2] [9 2] [10 1] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 90] [1 44] [2 144] [3 150] [4 146] [5 142] [6 142] [7 160] [8 144] [9 26] [10 143] [11 143] [12 140] [13 146] [14 134] [15 139] [16 140] [17 149] [18 142] [19 156] [20 162] [21 140] [22 154] [23 141]]","1768","1449","3217","0"
"45","Sit-and-Wait","Small","Small","0.55","0.55","25353","25353","[190]","[[0 10] [1 8] [2 9] [3 11] [4 9] [5 8] [6 10] [7 12] [8 8] [9 6] [10 10] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 480] [1 47] [2 17] [3 653] [4 181] [5 117] [6 33] [7 298] [8 213] [9 456] [10 208] [11 187] [12 812] [13 822] [14 823] [15 806] [16 814] [17 809] [18 796] [19 839] [20 824] [21 806] [22 823] [23 808]]","7744","4928","12672","0"
"54","Sit-and-Wait","Small","Small","0.55","0.55","5771","5771","[56]","[[0 5] [1 4] [2 2] [3 5] [4 2] [5 2] [6 1] [7 2] [8 3] [9 0] [10 0] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 131] [1 75] [2 109] [3 71] [4 145] [5 56] [6 136] [7 92] [8 137] [9 141] [10 144] [11 127] [12 137] [13 128] [14 132] [15 137] [16 124] [17 106] [18 126] [19 141] [20 108] [21 134] [22 121] [23 126]]","1735","1149","2884","0"
"51","Sit-and-Wait","Small","Small","0.55","0.55","19998","19998","[204]","[[0 10] [1 7] [2 9] [3 10] [4 11] [5 8] [6 9] [7 10] [8 9] [9 7] [10 10] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 70] [1 385] [2 16] [3 221] [4 140] [5 148] [6 23] [7 81] [8 195] [9 206] [10 57] [11 182] [12 680] [13 672] [14 685] [15 681] [16 691] [17 683] [18 694] [19 707] [20 699] [21 696] [22 683] [23 701]]","4673","5323","9996","0"
"57","Sit-and-Wait","Small","Small","0.55","0.55","2380","2380","[30]","[[0 2] [1 1] [2 0] [3 1] [4 2] [5 0] [6 2] [7 3] [8 0] [9 0] [10 2] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 19] [1 51] [2 51] [3 55] [4 56] [5 48] [6 43] [7 42] [8 53] [9 59] [10 22] [11 56] [12 59] [13 54] [14 52] [15 55] [16 51] [17 45] [18 58] [19 55] [20 56] [21 53] [22 46] [23 50]]","601","588","1189","0"
"56","Sit-and-Wait","Small","Small","0.55","0.55","9483","9483","[69]","[[0 2] [1 4] [2 5] [3 2] [4 5] [5 4] [6 6] [7 1] [8 1] [9 3] [10 4] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 154] [1 234] [2 135] [3 150] [4 52] [5 194] [6 27] [7 226] [8 250] [9 169] [10 78] [11 226] [12 233] [13 228] [14 245] [15 223] [16 247] [17 235] [18 225] [19 242] [20 234] [21 258] [22 242] [23 234]]","2280","2461","4741","0"
"59","Sit-and-Wait","Small","Small","0.55","0.55","1836","1836","[9]","[[0 0] [1 0] [2 0] [3 1] [4 0] [5 0] [6 1] [7 0] [8 0] [9 0] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 47] [1 45] [2 34] [3 40] [4 34] [5 48] [6 40] [7 41] [8 29] [9 37] [10 39] [11 35] [12 34] [13 47] [14 41] [15 38] [16 32] [17 38] [18 42] [19 31] [20 40] [21 36] [22 32] [23 38]]","443","475","918","0"
"49","Sit-and-Wait","Small","Small","0.55","0.55","42678","42678","[396]","[[0 21] [1 19] [2 21] [3 16] [4 17] [5 27] [6 18] [7 21] [8 13] [9 21] [10 16] [11 19] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 79] [1 6] [2 21] [3 325] [4 58] [5 198] [6 106] [7 101] [8 545] [9 294] [10 61] [11 304] [12 1617] [13 1591] [14 1605] [15 1593] [16 1613] [17 1608] [18 1595] [19 1591] [20 1606] [21 1588] [22 1624] [23 1607]]","9528","11808","21336","0"
"55","Sit-and-Wait","Small","Small","0.55","0.55","29260","29260","[370]","[[0 17] [1 13] [2 17] [3 17] [4 20] [5 20] [6 17] [7 14] [8 26] [9 14] [10 22] [11 12] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 130] [1 63] [2 190] [3 113] [4 174] [5 139] [6 109] [7 151] [8 81] [9 278] [10 90] [11 990] [12 1011] [13 1027] [14 998] [15 1005] [16 999] [17 1013] [18 1035] [19 1020] [20 997] [21 983] [22 1011] [23 1021]]","6593","8035","14628","0"
"60","Sit-and-Wait","Small","Small","0.55","0.55","19926","19926","[168]","[[0 11] [1 6] [2 8] [3 10] [4 6] [5 10] [6 4] [7 5] [8 6] [9 6] [10 8] [11 7] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 166] [1 120] [2 50] [3 315] [4 568] [5 476] [6 584] [7 49] [8 55] [9 248] [10 282] [11 110] [12 587] [13 582] [14 580] [15 591] [16 579] [17 610] [18 567] [19 556] [20 564] [21 576] [22 580] [23 566]]","4072","5889","9961","0"
"58","Sit-and-Wait","Small","Small","0.55","0.55","27628","27628","[235]","[[0 15] [1 10] [2 16] [3 12] [4 11] [5 10] [6 13] [7 8] [8 9] [9 9] [10 16] [11 9] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 138] [1 143] [2 161] [3 303] [4 42] [5 38] [6 348] [7 406] [8 219] [9 77] [10 79] [11 44] [12 984] [13 993] [14 979] [15 985] [16 974] [17 998] [18 998] [19 994] [20 977] [21 999] [22 991] [23 942]]","10188","3624","13812","0"
"63","Sit-and-Wait","Small","Small","0.55","0.55","3444","3444","[31]","[[0 2] [1 4] [2 1] [3 2] [4 0] [5 0] [6 2] [7 1] [8 0] [9 2] [10 3] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 87] [1 20] [2 77] [3 50] [4 95] [5 80] [6 19] [7 85] [8 84] [9 51] [10 37] [11 82] [12 76] [13 76] [14 72] [15 84] [16 90] [17 77] [18 71] [19 81] [20 85] [21 83] [22 85] [23 73]]","857","863","1720","0"
"61","Sit-and-Wait","Small","Small","0.55","0.55","18540","18540","[176]","[[0 5] [1 14] [2 12] [3 13] [4 5] [5 8] [6 7] [7 6] [8 12] [9 10] [10 3] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 180] [1 81] [2 79] [3 116] [4 432] [5 282] [6 201] [7 277] [8 97] [9 34] [10 456] [11 531] [12 541] [13 565] [14 523] [15 536] [16 549] [17 550] [18 550] [19 534] [20 523] [21 546] [22 537] [23 545]]","4186","5079","9265","0"
"65","Sit-and-Wait","Small","Small","0.55","0.55","1642","1642","[25]","[[0 0] [1 2] [2 0] [3 0] [4 1] [5 0] [6 2] [7 1] [8 3] [9 1] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 36] [1 20] [2 35] [3 38] [4 46] [5 38] [6 28] [7 27] [8 25] [9 37] [10 39] [11 33] [12 32] [13 37] [14 41] [15 35] [16 31] [17 37] [18 39] [19 30] [20 37] [21 35] [22 34] [23 29]]","429","390","819","0"
"62","Sit-and-Wait","Small","Small","0.55","0.55","17354","17354","[176]","[[0 8] [1 12] [2 8] [3 9] [4 7] [5 3] [6 8] [7 5] [8 10] [9 7] [10 7] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 165] [1 67] [2 16] [3 73] [4 183] [5 448] [6 283] [7 132] [8 78] [9 293] [10 98] [11 317] [12 536] [13 526] [14 537] [15 545] [16 550] [17 538] [18 560] [19 548] [20 558] [21 546] [22 527] [23 552]]","4733","3943","8676","0"
"64","Sit-and-Wait","Small","Small","0.55","0.55","20504","20504","[143]","[[0 10] [1 7] [2 6] [3 5] [4 4] [5 7] [6 7] [7 8] [8 9] [9 7] [10 5] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 87] [1 183] [2 556] [3 64] [4 173] [5 105] [6 111] [7 314] [8 202] [9 320] [10 358] [11 54] [12 634] [13 670] [14 654] [15 636] [16 649] [17 630] [18 627] [19 633] [20 655] [21 646] [22 656] [23 631]]","6618","3630","10248","0"
"67","Sit-and-Wait","Small","Small","0.55","0.55","20860","20860","[225]","[[0 12] [1 10] [2 8] [3 9] [4 11] [5 10] [6 8] [7 10] [8 11] [9 8] [10 10] [11 15] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 522] [1 293] [2 154] [3 227] [4 54] [5 118] [6 64] [7 173] [8 144] [9 115] [10 117] [11 26] [12 700] [13 692] [14 720] [15 692] [16 716] [17 724] [18 682] [19 711] [20 706] [21 689] [22 700] [23 689]]","3772","6656","10428","0"
"69","Sit-and-Wait","Small","Small","0.55","0.55","11483","11483","[115]","[[0 9] [1 8] [2 4] [3 4] [4 4] [5 4] [6 4] [7 6] [8 6] [9 7] [10 4] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 22] [1 98] [2 147] [3 151] [4 340] [5 283] [6 300] [7 58] [8 169] [9 44] [10 166] [11 85] [12 318] [13 327] [14 317] [15 330] [16 324] [17 323] [18 322] [19 332] [20 325] [21 331] [22 322] [23 303]]","2799","2938","5737","0"
"70","Sit-and-Wait","Small","Small","0.55","0.55","20738","20738","[129]","[[0 10] [1 10] [2 4] [3 2] [4 5] [5 5] [6 4] [7 6] [8 3] [9 7] [10 6] [11 7] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 115] [1 66] [2 542] [3 221] [4 124] [5 88] [6 365] [7 62] [8 619] [9 224] [10 238] [11 336] [12 628] [13 631] [14 599] [15 632] [16 622] [17 596] [18 603] [19 615] [20 584] [21 636] [22 604] [23 618]]","5706","4662","10368","0"
"66","Sit-and-Wait","Small","Small","0.55","0.55","43799","43800","[486]","[[0 25] [1 28] [2 20] [3 29] [4 19] [5 23] [6 14] [7 21] [8 19] [9 23] [10 20] [11 22] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 45] [1 47] [2 41] [3 237] [4 255] [5 138] [6 536] [7 137] [8 496] [9 80] [10 417] [11 90] [12 1635] [13 1610] [14 1607] [15 1622] [16 1615] [17 1608] [18 1628] [19 1616] [20 1589] [21 1624] [22 1606] [23 1621]]","10372","11528","21900","0"
"73","Sit-and-Wait","Small","Small","0.55","0.55","4421","4421","[41]","[[0 3] [1 2] [2 3] [3 3] [4 1] [5 1] [6 0] [7 3] [8 3] [9 2] [10 1] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 92] [1 96] [2 54] [3 41] [4 95] [5 104] [6 107] [7 29] [8 31] [9 92] [10 97] [11 96] [12 109] [13 102] [14 100] [15 97] [16 115] [17 110] [18 101] [19 110] [20 95] [21 111] [22 108] [23 116]]","960","1248","2208","0"
"71","Sit-and-Wait","Small","Small","0.55","0.55","36985","36985","[335]","[[0 20] [1 13] [2 14] [3 13] [4 16] [5 19] [6 14] [7 15] [8 16] [9 18] [10 15] [11 13] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 127] [1 57] [2 204] [3 541] [4 147] [5 62] [6 427] [7 120] [8 167] [9 76] [10 171] [11 192] [12 1352] [13 1351] [14 1349] [15 1339] [16 1356] [17 1355] [18 1338] [19 1352] [20 1341] [21 1345] [22 1367] [23 1356]]","11405","7087","18492","0"
"74","Sit-and-Wait","Small","Small","0.55","0.55","18248","18248","[246]","[[0 8] [1 14] [2 12] [3 13] [4 10] [5 10] [6 10] [7 8] [8 13] [9 9] [10 9] [11 12] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 67] [1 96] [2 66] [3 63] [4 77] [5 85] [6 181] [7 222] [8 21] [9 92] [10 82] [11 93] [12 675] [13 662] [14 654] [15 671] [16 664] [17 667] [18 668] [19 663] [20 657] [21 665] [22 672] [23 657]]","5027","4093","9120","0"
"68","Sit-and-Wait","Small","Small","0.55","0.55","43799","43800","[369]","[[0 18] [1 24] [2 17] [3 20] [4 20] [5 15] [6 18] [7 15] [8 18] [9 23] [10 18] [11 12] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 87] [1 97] [2 276] [3 47] [4 262] [5 887] [6 735] [7 583] [8 611] [9 50] [10 237] [11 706] [12 1457] [13 1460] [14 1425] [15 1437] [16 1442] [17 1466] [18 1446] [19 1439] [20 1434] [21 1423] [22 1451] [23 1442]]","13110","8790","21900","0"
"75","Sit-and-Wait","Small","Small","0.55","0.55","4092","4092","[31]","[[0 1] [1 1] [2 1] [3 1] [4 1] [5 2] [6 2] [7 2] [8 1] [9 1] [10 1] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 93] [1 89] [2 85] [3 88] [4 91] [5 77] [6 64] [7 68] [8 92] [9 101] [10 81] [11 95] [12 83] [13 94] [14 75] [15 82] [16 91] [17 75] [18 80] [19 87] [20 78] [21 98] [22 86] [23 91]]","972","1072","2044","0"
"76","Sit-and-Wait","Small","Small","0.55","0.55","3394","3394","[20]","[[0 3] [1 3] [2 0] [3 0] [4 0] [5 0] [6 1] [7 1] [8 1] [9 1] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 19] [1 64] [2 66] [3 88] [4 77] [5 70] [6 78] [7 78] [8 78] [9 76] [10 75] [11 63] [12 75] [13 70] [14 67] [15 68] [16 76] [17 76] [18 80] [19 77] [20 65] [21 73] [22 69] [23 67]]","896","799","1695","0"
"77","Sit-and-Wait","Small","Small","0.55","0.55","2432","2432","[32]","[[0 2] [1 1] [2 4] [3 4] [4 2] [5 1] [6 2] [7 3] [8 2] [9 1] [10 0] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 29] [1 51] [2 42] [3 44] [4 34] [5 51] [6 52] [7 52] [8 50] [9 56] [10 59] [11 52] [12 59] [13 55] [14 51] [15 45] [16 56] [17 46] [18 51] [19 52] [20 58] [21 57] [22 59] [23 52]]","743","470","1213","0"
"72","Sit-and-Wait","Small","Small","0.55","0.55","29004","29004","[189]","[[0 8] [1 8] [2 10] [3 8] [4 10] [5 12] [6 11] [7 8] [8 6] [9 5] [10 4] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 182] [1 28] [2 4] [3 135] [4 27] [5 57] [6 26] [7 235] [8 123] [9 254] [10 991] [11 563] [12 1002] [13 975] [14 987] [15 993] [16 1005] [17 987] [18 987] [19 987] [20 971] [21 1006] [22 983] [23 989]]","6648","7849","14497","0"
"80","Sit-and-Wait","Small","Small","0.55","0.55","5213","5213","[32]","[[0 3] [1 1] [2 1] [3 2] [4 2] [5 2] [6 1] [7 0] [8 1] [9 1] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 127] [1 129] [2 111] [3 56] [4 133] [5 85] [6 118] [7 123] [8 109] [9 126] [10 8] [11 65] [12 111] [13 122] [14 128] [15 115] [16 115] [17 122] [18 119] [19 114] [20 124] [21 120] [22 115] [23 112]]","1287","1320","2607","0"
"78","Sit-and-Wait","Small","Small","0.55","0.55","9750","9750","[81]","[[0 7] [1 7] [2 6] [3 6] [4 2] [5 0] [6 5] [7 4] [8 0] [9 1] [10 3] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 29] [1 43] [2 67] [3 49] [4 203] [5 287] [6 67] [7 41] [8 273] [9 258] [10 67] [11 178] [12 274] [13 264] [14 292] [15 267] [16 271] [17 274] [18 271] [19 284] [20 289] [21 279] [22 280] [23 266]]","2329","2544","4873","0"
"83","Sit-and-Wait","Small","Small","0.55","0.55","1325","1325","[13]","[[0 0] [1 1] [2 1] [3 0] [4 0] [5 0] [6 0] [7 0] [8 1] [9 0] [10 1] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 31] [1 33] [2 32] [3 28] [4 27] [5 26] [6 28] [7 31] [8 25] [9 27] [10 33] [11 26] [12 31] [13 29] [14 21] [15 23] [16 23] [17 32] [18 19] [19 29] [20 23] [21 29] [22 26] [23 33]]","330","335","665","0"
"81","Sit-and-Wait","Small","Small","0.55","0.55","12636","12636","[147]","[[0 7] [1 7] [2 7] [3 8] [4 6] [5 9] [6 10] [7 8] [8 11] [9 5] [10 4] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 27] [1 23] [2 37] [3 24] [4 353] [5 37] [6 29] [7 215] [8 128] [9 364] [10 377] [11 308] [12 359] [13 380] [14 368] [15 364] [16 359] [17 376] [18 375] [19 373] [20 376] [21 358] [22 347] [23 355]]","3983","2329","6312","0"
"85","Sit-and-Wait","Small","Small","0.55","0.55","122","122","[2]","[[0 0] [1 0] [2 0] [3 0] [4 0] [5 0] [6 0] [7 0] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 2] [1 3] [2 2] [3 2] [4 2] [5 2] [6 3] [7 3] [8 4] [9 3] [10 3] [11 3] [12 3] [13 3] [14 2] [15 0] [16 2] [17 5] [18 2] [19 2] [20 3] [21 3] [22 1] [23 2]]","30","30","60","0"
"79","Sit-and-Wait","Small","Small","0.55","0.55","28851","28851","[315]","[[0 20] [1 16] [2 18] [3 14] [4 16] [5 9] [6 13] [7 13] [8 17] [9 11] [10 10] [11 12] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 53] [1 91] [2 278] [3 98] [4 51] [5 50] [6 272] [7 27] [8 45] [9 665] [10 160] [11 290] [12 1031] [13 1054] [14 1040] [15 1020] [16 1011] [17 1034] [18 1029] [19 1023] [20 1041] [21 1036] [22 1021] [23 1004]]","7313","7111","14424","0"
"86","Sit-and-Wait","Small","Small","0.55","0.55","20217","20217","[188]","[[0 11] [1 14] [2 11] [3 9] [4 10] [5 8] [6 9] [7 9] [8 6] [9 6] [10 5] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 181] [1 89] [2 36] [3 365] [4 185] [5 250] [6 155] [7 103] [8 52] [9 639] [10 119] [11 172] [12 634] [13 650] [14 653] [15 637] [16 649] [17 641] [18 655] [19 645] [20 641] [21 649] [22 663] [23 641]]","5007","5097","10104","0"
"84","Sit-and-Wait","Small","Small","0.55","0.55","28420","28420","[202]","[[0 6] [1 12] [2 10] [3 7] [4 8] [5 9] [6 6] [7 8] [8 9] [9 12] [10 11] [11 7] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 228] [1 34] [2 223] [3 21] [4 69] [5 173] [6 169] [7 55] [8 226] [9 37] [10 48] [11 480] [12 1013] [13 1037] [14 1034] [15 1042] [16 1026] [17 1021] [18 1039] [19 1042] [20 1046] [21 1048] [22 1056] [23 1041]]","5016","9192","14208","0"
"82","Sit-and-Wait","Small","Small","0.55","0.55","37977","37977","[373]","[[0 17] [1 17] [2 19] [3 13] [4 18] [5 16] [6 21] [7 21] [8 20] [9 15] [10 6] [11 14] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 149] [1 64] [2 14] [3 142] [4 97] [5 70] [6 184] [7 184] [8 94] [9 292] [10 776] [11 125] [12 1372] [13 1395] [14 1403] [15 1422] [16 1413] [17 1380] [18 1391] [19 1408] [20 1403] [21 1386] [22 1420] [23 1400]]","10533","8451","18984","0"
"87","Sit-and-Wait","Small","Small","0.55","0.55","27171","27171","[278]","[[0 16] [1 9] [2 9] [3 10] [4 12] [5 12] [6 11] [7 11] [8 13] [9 9] [10 10] [11 12] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 64] [1 95] [2 76] [3 61] [4 16] [5 52] [6 12] [7 66] [8 70] [9 85] [10 77] [11 152] [12 1057] [13 1058] [14 1069] [15 1061] [16 1056] [17 1068] [18 1064] [19 1076] [20 1058] [21 1054] [22 1074] [23 1063]]","7035","6549","13584","0"
"91","Sit-and-Wait","Small","Small","0.55","0.55","4978","4978","[33]","[[0 3] [1 2] [2 1] [3 1] [4 2] [5 0] [6 0] [7 2] [8 3] [9 1] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 26] [1 20] [2 120] [3 106] [4 74] [5 110] [6 109] [7 107] [8 62] [9 108] [10 120] [11 123] [12 107] [13 108] [14 121] [15 105] [16 123] [17 121] [18 119] [19 103] [20 125] [21 118] [22 132] [23 120]]","1310","1177","2487","0"
"89","Sit-and-Wait","Small","Small","0.55","0.55","21893","21893","[146]","[[0 10] [1 8] [2 8] [3 3] [4 3] [5 5] [6 8] [7 6] [8 6] [9 5] [10 5] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 28] [1 48] [2 177] [3 674] [4 667] [5 74] [6 36] [7 298] [8 49] [9 136] [10 133] [11 582] [12 685] [13 680] [14 668] [15 674] [16 650] [17 678] [18 676] [19 669] [20 678] [21 664] [22 662] [23 659]]","4953","5992","10945","0"
